run,split,graph_id,interaction_id,label,repeat,reason,function,category
reentrancy_only,train,DAPP::DAppSCAN-source/contracts/PeckShield-Rikkei/rifi-protocol-b33243fb3a218cc195f0727fe1499cb57f5ea0b2::GovernorAlpha,i:execute,0,3,protected_reentrancy_like,execute,protected reentrancy-like pattern
reentrancy_only,train,DAPP::DAppSCAN-source/contracts/PeckShield-Rikkei/rifi-protocol-b33243fb3a218cc195f0727fe1499cb57f5ea0b2::GovernorAlpha,i:cancel,0,3,protected_reentrancy_like,cancel,protected reentrancy-like pattern
reentrancy_only,train,DAPP::DAppSCAN-source/contracts/PeckShield-Rikkei/rifi-protocol-b33243fb3a218cc195f0727fe1499cb57f5ea0b2::GovernorAlpha,i:state,0,3,protected_reentrancy_like,state,protected reentrancy-like pattern
reentrancy_only,train,DAPP::DAppSCAN-source/contracts/PeckShield-Rikkei/rifi-protocol-b33243fb3a218cc195f0727fe1499cb57f5ea0b2::GovernorAlpha,i:_castVote,0,3,protected_reentrancy_like,_castVote,protected reentrancy-like pattern
reentrancy_only,train,DAPP::DAppSCAN-source/contracts/PeckShield-Rikkei/rifi-protocol-b33243fb3a218cc195f0727fe1499cb57f5ea0b2::GovernorAlpha,i:__acceptAdmin,0,3,protected_reentrancy_like,__acceptAdmin,protected reentrancy-like pattern
reentrancy_only,train,DAPP::DAppSCAN-source/contracts/PeckShield-Rikkei/rifi-protocol-b33243fb3a218cc195f0727fe1499cb57f5ea0b2::GovernorAlpha,i:__queueSetTimelockPendingAdmin,0,3,protected_reentrancy_like,__queueSetTimelockPendingAdmin,protected reentrancy-like pattern
reentrancy_only,train,DAPP::DAppSCAN-source/contracts/PeckShield-Rikkei/rifi-protocol-b33243fb3a218cc195f0727fe1499cb57f5ea0b2::GovernorAlpha,i:__executeSetTimelockPendingAdmin,0,3,protected_reentrancy_like,__executeSetTimelockPendingAdmin,protected reentrancy-like pattern
reentrancy_only,train,DAPP::DAppSCAN-source/contracts/PeckShield-Rikkei/rifi-protocol-b33243fb3a218cc195f0727fe1499cb57f5ea0b2::RBep20DelegateCertora,i:_setCointroller,0,3,protected_reentrancy_like,_setCointroller,protected reentrancy-like pattern
reentrancy_only,train,DAPP::DAppSCAN-source/contracts/PeckShield-Rikkei/rifi-protocol-b33243fb3a218cc195f0727fe1499cb57f5ea0b2::RBep20DelegateCertora,i:redeemFresh,0,3,protected_reentrancy_like,redeemFresh,protected reentrancy-like pattern
reentrancy_only,train,DAPP::DAppSCAN-source/contracts/PeckShield-Rikkei/rifi-protocol-b33243fb3a218cc195f0727fe1499cb57f5ea0b2::RBep20DelegateCertora,i:sweepToken,0,3,protected_reentrancy_like,sweepToken,protected reentrancy-like pattern
reentrancy_only,train,DAPP::DAppSCAN-source/contracts/PeckShield-Rikkei/rifi-protocol-b33243fb3a218cc195f0727fe1499cb57f5ea0b2::RDaiDelegateCertora,i:_setCointroller,0,3,protected_reentrancy_like,_setCointroller,protected reentrancy-like pattern
reentrancy_only,train,DAPP::DAppSCAN-source/contracts/PeckShield-Rikkei/rifi-protocol-b33243fb3a218cc195f0727fe1499cb57f5ea0b2::RDaiDelegateCertora,i:redeemFresh,0,3,protected_reentrancy_like,redeemFresh,protected reentrancy-like pattern
reentrancy_only,train,DAPP::DAppSCAN-source/contracts/PeckShield-Rikkei/rifi-protocol-b33243fb3a218cc195f0727fe1499cb57f5ea0b2::RDaiDelegateCertora,i:doTransferIn,0,3,protected_reentrancy_like,doTransferIn,protected reentrancy-like pattern
reentrancy_only,train,DAPP::DAppSCAN-source/contracts/PeckShield-Rikkei/rifi-protocol-b33243fb3a218cc195f0727fe1499cb57f5ea0b2::RDaiDelegateCertora,i:sweepToken,0,3,protected_reentrancy_like,sweepToken,protected reentrancy-like pattern
reentrancy_only,train,DAPP::DAppSCAN-source/contracts/PeckShield-Rikkei/rifi-protocol-b33243fb3a218cc195f0727fe1499cb57f5ea0b2::RDaiDelegateCertora,i:_resignImplementation,0,3,protected_reentrancy_like,_resignImplementation,protected reentrancy-like pattern
reentrancy_only,train,DAPP::DAppSCAN-source/contracts/PeckShield-Rikkei/rifi-protocol-b33243fb3a218cc195f0727fe1499cb57f5ea0b2::CointrollerCertora,i:borrowAllowed,0,3,protected_reentrancy_like,borrowAllowed,protected reentrancy-like pattern
reentrancy_only,train,DAPP::DAppSCAN-source/contracts/PeckShield-Rikkei/rifi-protocol-b33243fb3a218cc195f0727fe1499cb57f5ea0b2::CointrollerCertora,i:seizeAllowed,0,3,protected_reentrancy_like,seizeAllowed,protected reentrancy-like pattern
reentrancy_only,train,DAPP::DAppSCAN-source/contracts/PeckShield-Rikkei/rifi-protocol-b33243fb3a218cc195f0727fe1499cb57f5ea0b2::CointrollerCertora,i:_addMarketInternal,0,3,protected_reentrancy_like,_addMarketInternal,protected reentrancy-like pattern
reentrancy_only,train,DAPP::DAppSCAN-source/contracts/PeckShield-Rikkei/rifi-protocol-b33243fb3a218cc195f0727fe1499cb57f5ea0b2::CointrollerCertora,i:_become,0,3,protected_reentrancy_like,_become,protected reentrancy-like pattern
reentrancy_only,train,DAPP::DAppSCAN-source/contracts/PeckShield-Rikkei/rifi-protocol-b33243fb3a218cc195f0727fe1499cb57f5ea0b2::CointrollerCertora,i:claimRifi,0,3,protected_reentrancy_like,claimRifi,protected reentrancy-like pattern
reentrancy_only,train,DAPP::DAppSCAN-source/contracts/PeckShield-Rikkei/rifi-protocol-b33243fb3a218cc195f0727fe1499cb57f5ea0b2::GovernorAlphaCertora,i:propose,0,3,protected_reentrancy_like,propose,protected reentrancy-like pattern
reentrancy_only,train,DAPP::DAppSCAN-source/contracts/PeckShield-Rikkei/rifi-protocol-b33243fb3a218cc195f0727fe1499cb57f5ea0b2::GovernorAlphaCertora,i:queue,0,3,protected_reentrancy_like,queue,protected reentrancy-like pattern
reentrancy_only,train,DAPP::DAppSCAN-source/contracts/PeckShield-Rikkei/rifi-protocol-b33243fb3a218cc195f0727fe1499cb57f5ea0b2::GovernorAlphaCertora,i:_queueOrRevert,0,3,protected_reentrancy_like,_queueOrRevert,protected reentrancy-like pattern
reentrancy_only,train,DAPP::DAppSCAN-source/contracts/PeckShield-Rikkei/rifi-protocol-b33243fb3a218cc195f0727fe1499cb57f5ea0b2::GovernorAlphaCertora,i:execute,0,3,protected_reentrancy_like,execute,protected reentrancy-like pattern
reentrancy_only,train,DAPP::DAppSCAN-source/contracts/PeckShield-Rikkei/rifi-protocol-b33243fb3a218cc195f0727fe1499cb57f5ea0b2::GovernorAlphaCertora,i:cancel,0,3,protected_reentrancy_like,cancel,protected reentrancy-like pattern
reentrancy_only,train,DAPP::DAppSCAN-source/contracts/PeckShield-Rikkei/rifi-protocol-b33243fb3a218cc195f0727fe1499cb57f5ea0b2::GovernorAlphaCertora,i:state,0,3,protected_reentrancy_like,state,protected reentrancy-like pattern
reentrancy_only,train,DAPP::DAppSCAN-source/contracts/PeckShield-Rikkei/rifi-protocol-b33243fb3a218cc195f0727fe1499cb57f5ea0b2::GovernorAlphaCertora,i:_castVote,0,3,protected_reentrancy_like,_castVote,protected reentrancy-like pattern
reentrancy_only,train,DAPP::DAppSCAN-source/contracts/PeckShield-Rikkei/rifi-protocol-b33243fb3a218cc195f0727fe1499cb57f5ea0b2::GovernorAlphaCertora,i:__acceptAdmin,0,3,protected_reentrancy_like,__acceptAdmin,protected reentrancy-like pattern
reentrancy_only,train,DAPP::DAppSCAN-source/contracts/PeckShield-Rikkei/rifi-protocol-b33243fb3a218cc195f0727fe1499cb57f5ea0b2::GovernorAlphaCertora,i:__queueSetTimelockPendingAdmin,0,3,protected_reentrancy_like,__queueSetTimelockPendingAdmin,protected reentrancy-like pattern
reentrancy_only,train,DAPP::DAppSCAN-source/contracts/PeckShield-Rikkei/rifi-protocol-b33243fb3a218cc195f0727fe1499cb57f5ea0b2::GovernorAlphaCertora,i:__executeSetTimelockPendingAdmin,0,3,protected_reentrancy_like,__executeSetTimelockPendingAdmin,protected reentrancy-like pattern
reentrancy_only,train,DAPP::DAppSCAN-source/contracts/PeckShield-Rikkei/rifi-protocol-b33243fb3a218cc195f0727fe1499cb57f5ea0b2::RBinanceCertora,i:_setCointroller,0,3,protected_reentrancy_like,_setCointroller,protected reentrancy-like pattern
reentrancy_only,train,DAPP::DAppSCAN-source/contracts/PeckShield-Rikkei/rifi-protocol-b33243fb3a218cc195f0727fe1499cb57f5ea0b2::RBinanceCertora,i:redeemFresh,0,3,protected_reentrancy_like,redeemFresh,protected reentrancy-like pattern
reentrancy_only,train,DAPP::DAppSCAN-source/contracts/PeckShield-Rikkei/rifi-protocol-b33243fb3a218cc195f0727fe1499cb57f5ea0b2::RBep20ImmutableCertora,i:_setCointroller,0,3,protected_reentrancy_like,_setCointroller,protected reentrancy-like pattern
reentrancy_only,train,DAPP::DAppSCAN-source/contracts/PeckShield-Rikkei/rifi-protocol-b33243fb3a218cc195f0727fe1499cb57f5ea0b2::RBep20ImmutableCertora,i:redeemFresh,0,3,protected_reentrancy_like,redeemFresh,protected reentrancy-like pattern
reentrancy_only,train,DAPP::DAppSCAN-source/contracts/PeckShield-Rikkei/rifi-protocol-b33243fb3a218cc195f0727fe1499cb57f5ea0b2::RBep20ImmutableCertora,i:sweepToken,0,3,protected_reentrancy_like,sweepToken,protected reentrancy-like pattern
reentrancy_only,train,DAPP::DAppSCAN-source/contracts/PeckShield-Rikkei/rifi-protocol-b33243fb3a218cc195f0727fe1499cb57f5ea0b2::RTokenCollateral,i:_setCointroller,0,3,protected_reentrancy_like,_setCointroller,protected reentrancy-like pattern
reentrancy_only,train,DAPP::DAppSCAN-source/contracts/PeckShield-Rikkei/rifi-protocol-b33243fb3a218cc195f0727fe1499cb57f5ea0b2::RTokenCollateral,i:redeemFresh,0,3,protected_reentrancy_like,redeemFresh,protected reentrancy-like pattern
reentrancy_only,train,DAPP::DAppSCAN-source/contracts/PeckShield-Rikkei/rifi-protocol-b33243fb3a218cc195f0727fe1499cb57f5ea0b2::RTokenCollateral,i:sweepToken,0,3,protected_reentrancy_like,sweepToken,protected reentrancy-like pattern
reentrancy_only,train,DAPP::DAppSCAN-source/contracts/PeckShield-Rikkei/rifi-protocol-b33243fb3a218cc195f0727fe1499cb57f5ea0b2::GemJoin,i:join,0,3,protected_reentrancy_like,join,protected reentrancy-like pattern
reentrancy_only,train,DAPP::DAppSCAN-source/contracts/PeckShield-Rikkei/rifi-protocol-b33243fb3a218cc195f0727fe1499cb57f5ea0b2::GemJoin,i:exit,0,3,protected_reentrancy_like,exit,protected reentrancy-like pattern
reentrancy_only,train,DAPP::DAppSCAN-source/contracts/PeckShield-Rikkei/rifi-protocol-b33243fb3a218cc195f0727fe1499cb57f5ea0b2::ETHJoin,i:join,0,3,protected_reentrancy_like,join,protected reentrancy-like pattern
reentrancy_only,train,DAPP::DAppSCAN-source/contracts/PeckShield-Rikkei/rifi-protocol-b33243fb3a218cc195f0727fe1499cb57f5ea0b2::ETHJoin,i:exit,0,3,protected_reentrancy_like,exit,protected reentrancy-like pattern
reentrancy_only,train,DAPP::DAppSCAN-source/contracts/PeckShield-Rikkei/rifi-protocol-b33243fb3a218cc195f0727fe1499cb57f5ea0b2::DaiJoin,i:exit,0,3,protected_reentrancy_like,exit,protected reentrancy-like pattern
reentrancy_only,train,DAPP::DAppSCAN-source/contracts/PeckShield-Rikkei/rifi-protocol-b33243fb3a218cc195f0727fe1499cb57f5ea0b2::Pot,i:drip,0,3,protected_reentrancy_like,drip,protected reentrancy-like pattern
reentrancy_only,train,DAPP::DAppSCAN-source/contracts/PeckShield-Rikkei/rifi-protocol-b33243fb3a218cc195f0727fe1499cb57f5ea0b2::Pot,i:join,0,3,protected_reentrancy_like,join,protected reentrancy-like pattern
reentrancy_only,train,DAPP::DAppSCAN-source/contracts/Coinfabrik-Woonkly Security Audit (DEX STAKE)/STAKESmartContractPreRelease-main::WOOPStake,i:setMyCompoundStatus,0,3,protected_reentrancy_like,setMyCompoundStatus,protected reentrancy-like pattern
reentrancy_only,train,DAPP::DAppSCAN-source/contracts/Coinfabrik-Woonkly Security Audit (DEX STAKE)/STAKESmartContractPreRelease-main::WOOPStake,i:addStake,0,3,protected_reentrancy_like,addStake,protected reentrancy-like pattern
reentrancy_only,train,DAPP::DAppSCAN-source/contracts/Coinfabrik-Woonkly Security Audit (DEX STAKE)/STAKESmartContractPreRelease-main::WOOPStake,i:_withdrawFunds,0,3,protected_reentrancy_like,_withdrawFunds,protected reentrancy-like pattern
reentrancy_only,train,DAPP::DAppSCAN-source/contracts/Coinfabrik-Woonkly Security Audit (DEX STAKE)/STAKESmartContractPreRelease-main::WOOPStake,i:withdrawFunds,0,3,protected_reentrancy_like,withdrawFunds,protected reentrancy-like pattern
reentrancy_only,train,DAPP::DAppSCAN-source/contracts/Coinfabrik-Woonkly Security Audit (DEX STAKE)/STAKESmartContractPreRelease-main::WOOPStake,i:_compoundReward,0,3,protected_reentrancy_like,_compoundReward,protected reentrancy-like pattern
reentrancy_only,train,DAPP::DAppSCAN-source/contracts/Coinfabrik-Woonkly Security Audit (DEX STAKE)/STAKESmartContractPreRelease-main::WOOPStake,i:processReward,1,6,true_positive,processReward,protected reentrancy-like pattern
reentrancy_only,train,DAPP::DAppSCAN-source/contracts/Coinfabrik-Woonkly Security Audit (DEX STAKE)/STAKESmartContractPreRelease-main::WOOPStake,i:_processRewardCOIN,0,3,protected_reentrancy_like,_processRewardCOIN,protected reentrancy-like pattern
reentrancy_only,train,DAPP::DAppSCAN-source/contracts/Coinfabrik-Woonkly Security Audit (DEX STAKE)/STAKESmartContractPreRelease-main::WOOPStake,i:closeStakes,0,3,protected_reentrancy_like,closeStakes,protected reentrancy-like pattern
reentrancy_only,train,DAPP::DAppSCAN-source/contracts/Hacken-Hyksos/hyksos-contracts-audit::HyksosBase,i:selectShareholders,0,3,protected_reentrancy_like,selectShareholders,protected reentrancy-like pattern
reentrancy_only,train,DAPP::DAppSCAN-source/contracts/QuillAudits-Yearn Finance-Yearn Protocol V1/yearn-protocol-9ff0dc0ea73642c529383d0675930a41bf033295::yVault,i:harvest,0,3,protected_reentrancy_like,harvest,protected reentrancy-like pattern
reentrancy_only,train,DAPP::DAppSCAN-source/contracts/QuillAudits-Yearn Finance-Yearn Protocol V1/yearn-protocol-9ff0dc0ea73642c529383d0675930a41bf033295::yWETH,i:depositETH,1,6,true_positive,depositETH,trusted/fixed callee
reentrancy_only,train,DAPP::DAppSCAN-source/contracts/QuillAudits-Yearn Finance-Yearn Protocol V1/yearn-protocol-9ff0dc0ea73642c529383d0675930a41bf033295::yWETH,i:harvest,0,3,protected_reentrancy_like,harvest,protected reentrancy-like pattern
reentrancy_only,train,DAPP::DAppSCAN-source/contracts/QuillAudits-Yearn Finance-Yearn Protocol V1/yearn-protocol-9ff0dc0ea73642c529383d0675930a41bf033295::yWETH,i:withdrawETH,1,6,true_positive,withdrawETH,trusted/fixed callee
reentrancy_only,train,DAPP::DAppSCAN-source/contracts/QuillAudits-Yearn Finance-Yearn Protocol V1/yearn-protocol-9ff0dc0ea73642c529383d0675930a41bf033295::yDelegatedVault,i:harvest,0,3,protected_reentrancy_like,harvest,protected reentrancy-like pattern
reentrancy_only,train,DAPP::DAppSCAN-source/contracts/QuillAudits-Yearn Finance-Yearn Protocol V1/yearn-protocol-9ff0dc0ea73642c529383d0675930a41bf033295::yDelegatedVault,i:claimInsurance,1,6,phase1c_relabel_candidate,claimInsurance,protected reentrancy-like pattern
reentrancy_only,train,DAPP::DAppSCAN-source/contracts/QuillAudits-Yearn Finance-Yearn Protocol V1/yearn-protocol-9ff0dc0ea73642c529383d0675930a41bf033295::StrategyCreamYFI,i:withdraw,0,3,protected_reentrancy_like,withdraw,protected reentrancy-like pattern
reentrancy_only,train,DAPP::DAppSCAN-source/contracts/QuillAudits-Yearn Finance-Yearn Protocol V1/yearn-protocol-9ff0dc0ea73642c529383d0675930a41bf033295::StrategyCreamYFI,i:withdrawAll,0,3,protected_reentrancy_like,withdrawAll,protected reentrancy-like pattern
reentrancy_only,train,DAPP::DAppSCAN-source/contracts/QuillAudits-Yearn Finance-Yearn Protocol V1/yearn-protocol-9ff0dc0ea73642c529383d0675930a41bf033295::StrategyCreamYFI,i:harvest,0,3,protected_reentrancy_like,harvest,protected reentrancy-like pattern
reentrancy_only,train,DAPP::DAppSCAN-source/contracts/QuillAudits-Yearn Finance-Yearn Protocol V1/yearn-protocol-9ff0dc0ea73642c529383d0675930a41bf033295::StrategyDAICurve,i:withdraw,0,3,protected_reentrancy_like,withdraw,protected reentrancy-like pattern
reentrancy_only,train,DAPP::DAppSCAN-source/contracts/QuillAudits-Yearn Finance-Yearn Protocol V1/yearn-protocol-9ff0dc0ea73642c529383d0675930a41bf033295::StrategyDAICurve,i:withdrawAll,0,3,protected_reentrancy_like,withdrawAll,protected reentrancy-like pattern
reentrancy_only,train,DAPP::DAppSCAN-source/contracts/QuillAudits-Yearn Finance-Yearn Protocol V1/yearn-protocol-9ff0dc0ea73642c529383d0675930a41bf033295::StrategyCurveYCRVVoter,i:withdraw,0,3,protected_reentrancy_like,withdraw,protected reentrancy-like pattern
reentrancy_only,train,DAPP::DAppSCAN-source/contracts/QuillAudits-Yearn Finance-Yearn Protocol V1/yearn-protocol-9ff0dc0ea73642c529383d0675930a41bf033295::StrategyCurveYCRVVoter,i:withdrawAll,0,3,protected_reentrancy_like,withdrawAll,protected reentrancy-like pattern
reentrancy_only,train,DAPP::DAppSCAN-source/contracts/QuillAudits-Yearn Finance-Yearn Protocol V1/yearn-protocol-9ff0dc0ea73642c529383d0675930a41bf033295::StrategyCurveYCRVVoter,i:harvest,0,3,protected_reentrancy_like,harvest,protected reentrancy-like pattern
reentrancy_only,train,DAPP::DAppSCAN-source/contracts/QuillAudits-Yearn Finance-Yearn Protocol V1/yearn-protocol-9ff0dc0ea73642c529383d0675930a41bf033295::StrategyVaultUSDC,i:withdraw,0,3,protected_reentrancy_like,withdraw,protected reentrancy-like pattern
reentrancy_only,train,DAPP::DAppSCAN-source/contracts/QuillAudits-Yearn Finance-Yearn Protocol V1/yearn-protocol-9ff0dc0ea73642c529383d0675930a41bf033295::StrategyVaultUSDC,i:withdrawAll,0,3,protected_reentrancy_like,withdrawAll,protected reentrancy-like pattern
reentrancy_only,train,DAPP::DAppSCAN-source/contracts/QuillAudits-Yearn Finance-Yearn Protocol V1/yearn-protocol-9ff0dc0ea73642c529383d0675930a41bf033295::StrategyCurveYBUSD,i:withdraw,0,3,protected_reentrancy_like,withdraw,protected reentrancy-like pattern
reentrancy_only,train,DAPP::DAppSCAN-source/contracts/QuillAudits-Yearn Finance-Yearn Protocol V1/yearn-protocol-9ff0dc0ea73642c529383d0675930a41bf033295::StrategyCurveYBUSD,i:withdrawAll,0,3,protected_reentrancy_like,withdrawAll,protected reentrancy-like pattern
reentrancy_only,train,DAPP::DAppSCAN-source/contracts/QuillAudits-Yearn Finance-Yearn Protocol V1/yearn-protocol-9ff0dc0ea73642c529383d0675930a41bf033295::StrategyCurveYBUSD,i:harvest,0,3,protected_reentrancy_like,harvest,protected reentrancy-like pattern
reentrancy_only,train,DAPP::DAppSCAN-source/contracts/QuillAudits-Yearn Finance-Yearn Protocol V1/yearn-protocol-9ff0dc0ea73642c529383d0675930a41bf033295::StrategyDForceUSDT,i:withdraw,0,3,protected_reentrancy_like,withdraw,protected reentrancy-like pattern
reentrancy_only,train,DAPP::DAppSCAN-source/contracts/QuillAudits-Yearn Finance-Yearn Protocol V1/yearn-protocol-9ff0dc0ea73642c529383d0675930a41bf033295::StrategyDForceUSDT,i:withdrawAll,0,3,protected_reentrancy_like,withdrawAll,protected reentrancy-like pattern
reentrancy_only,train,DAPP::DAppSCAN-source/contracts/QuillAudits-Yearn Finance-Yearn Protocol V1/yearn-protocol-9ff0dc0ea73642c529383d0675930a41bf033295::StrategyDForceUSDT,i:harvest,0,3,protected_reentrancy_like,harvest,protected reentrancy-like pattern
reentrancy_only,train,DAPP::DAppSCAN-source/contracts/QuillAudits-Yearn Finance-Yearn Protocol V1/yearn-protocol-9ff0dc0ea73642c529383d0675930a41bf033295::StrategyDForceUSDC,i:withdraw,0,3,protected_reentrancy_like,withdraw,protected reentrancy-like pattern
reentrancy_only,train,DAPP::DAppSCAN-source/contracts/QuillAudits-Yearn Finance-Yearn Protocol V1/yearn-protocol-9ff0dc0ea73642c529383d0675930a41bf033295::StrategyDForceUSDC,i:withdrawAll,0,3,protected_reentrancy_like,withdrawAll,protected reentrancy-like pattern
reentrancy_only,train,DAPP::DAppSCAN-source/contracts/QuillAudits-Yearn Finance-Yearn Protocol V1/yearn-protocol-9ff0dc0ea73642c529383d0675930a41bf033295::StrategyDForceUSDC,i:harvest,0,3,protected_reentrancy_like,harvest,protected reentrancy-like pattern
reentrancy_only,train,DAPP::DAppSCAN-source/contracts/QuillAudits-Yearn Finance-Yearn Protocol V1/yearn-protocol-9ff0dc0ea73642c529383d0675930a41bf033295::StrategyMKRVaultDAIDelegate,i:setMCDValue,0,3,protected_reentrancy_like,setMCDValue,protected reentrancy-like pattern
reentrancy_only,train,DAPP::DAppSCAN-source/contracts/QuillAudits-Yearn Finance-Yearn Protocol V1/yearn-protocol-9ff0dc0ea73642c529383d0675930a41bf033295::StrategyMKRVaultDAIDelegate,i:withdraw,0,3,protected_reentrancy_like,withdraw,protected reentrancy-like pattern
reentrancy_only,train,DAPP::DAppSCAN-source/contracts/QuillAudits-Yearn Finance-Yearn Protocol V1/yearn-protocol-9ff0dc0ea73642c529383d0675930a41bf033295::StrategyMKRVaultDAIDelegate,i:withdrawAll,0,3,protected_reentrancy_like,withdrawAll,protected reentrancy-like pattern
reentrancy_only,train,DAPP::DAppSCAN-source/contracts/QuillAudits-Yearn Finance-Yearn Protocol V1/yearn-protocol-9ff0dc0ea73642c529383d0675930a41bf033295::StrategyMKRVaultDAIDelegate,i:harvest,0,3,protected_reentrancy_like,harvest,protected reentrancy-like pattern
reentrancy_only,train,DAPP::DAppSCAN-source/contracts/QuillAudits-Yearn Finance-Yearn Protocol V1/yearn-protocol-9ff0dc0ea73642c529383d0675930a41bf033295::StrategyTUSDCurve,i:withdraw,0,3,protected_reentrancy_like,withdraw,protected reentrancy-like pattern
reentrancy_only,train,DAPP::DAppSCAN-source/contracts/QuillAudits-Yearn Finance-Yearn Protocol V1/yearn-protocol-9ff0dc0ea73642c529383d0675930a41bf033295::StrategyTUSDCurve,i:withdrawAll,0,3,protected_reentrancy_like,withdrawAll,protected reentrancy-like pattern
reentrancy_only,train,DAPP::DAppSCAN-source/contracts/QuillAudits-Yearn Finance-Yearn Protocol V1/yearn-protocol-9ff0dc0ea73642c529383d0675930a41bf033295::StrategyCurveSBTC,i:withdraw,0,3,protected_reentrancy_like,withdraw,protected reentrancy-like pattern
reentrancy_only,train,DAPP::DAppSCAN-source/contracts/QuillAudits-Yearn Finance-Yearn Protocol V1/yearn-protocol-9ff0dc0ea73642c529383d0675930a41bf033295::StrategyCurveSBTC,i:withdrawAll,0,3,protected_reentrancy_like,withdrawAll,protected reentrancy-like pattern
reentrancy_only,train,DAPP::DAppSCAN-source/contracts/QuillAudits-Yearn Finance-Yearn Protocol V1/yearn-protocol-9ff0dc0ea73642c529383d0675930a41bf033295::StrategyCurveSBTC,i:harvest,0,3,protected_reentrancy_like,harvest,protected reentrancy-like pattern
reentrancy_only,train,DAPP::DAppSCAN-source/contracts/consensys-Skyweaver/Skyweaver-contracts-bde0c184db6168bf86656a48b12d5747950b54d9::SkyweaverCurrencies,i:addMintPermission,0,3,protected_reentrancy_like,addMintPermission,protected reentrancy-like pattern
reentrancy_only,train,DAPP::DAppSCAN-source/contracts/consensys-Skyweaver/Skyweaver-contracts-bde0c184db6168bf86656a48b12d5747950b54d9::SkyweaverAssets,i:addMintPermission,0,3,protected_reentrancy_like,addMintPermission,protected reentrancy-like pattern
reentrancy_only,train,DAPP::DAppSCAN-source/contracts/consensys-Skyweaver/Skyweaver-contracts-bde0c184db6168bf86656a48b12d5747950b54d9::EternalHeroesFactory,i:withdraw,0,3,protected_reentrancy_like,withdraw,protected reentrancy-like pattern
reentrancy_only,train,DAPP::DAppSCAN-source/contracts/consensys-Skyweaver/Skyweaver-contracts-bde0c184db6168bf86656a48b12d5747950b54d9::EternalHeroesFactory,i:_buy,1,6,true_positive,_buy,safe ERC20 wrapper
reentrancy_only,train,DAPP::DAppSCAN-source/contracts/consensys-Skyweaver/Skyweaver-contracts-bde0c184db6168bf86656a48b12d5747950b54d9::SWSupplyManager,i:addMintPermission,0,3,protected_reentrancy_like,addMintPermission,protected reentrancy-like pattern
reentrancy_only,train,DAPP::DAppSCAN-source/contracts/consensys-Skyweaver/Skyweaver-contracts-bde0c184db6168bf86656a48b12d5747950b54d9::GoldCardsFactory,i:mineGolds,0,3,protected_reentrancy_like,mineGolds,protected reentrancy-like pattern
reentrancy_only,train,DAPP::DAppSCAN-source/contracts/consensys-Skyweaver/Skyweaver-contracts-bde0c184db6168bf86656a48b12d5747950b54d9::SilverCardsFactory,i:withdraw,0,3,protected_reentrancy_like,withdraw,protected reentrancy-like pattern
reentrancy_only,train,DAPP::DAppSCAN-source/contracts/consensys-Skyweaver/Skyweaver-contracts-bde0c184db6168bf86656a48b12d5747950b54d9::SilverCardsFactory,i:_buy,0,3,protected_reentrancy_like,_buy,protected reentrancy-like pattern
reentrancy_only,train,DAPP::DAppSCAN-source/contracts/Hacken-Ground Zero/code::IDO,i:participate,0,3,protected_reentrancy_like,participate,protected reentrancy-like pattern
reentrancy_only,train,DAPP::DAppSCAN-source/contracts/Hacken-Ground Zero/code::IDO,i:claim,1,6,true_positive,claim,protected reentrancy-like pattern
reentrancy_only,train,DAPP::DAppSCAN-source/contracts/Hacken-Ground Zero/code::IDO,i:claimTheInvestments,1,6,true_positive,claimTheInvestments,protected reentrancy-like pattern
reentrancy_only,train,DAPP::DAppSCAN-source/contracts/QuillAudits-coalichain/CoaliSC-3f0920d650467279f7ceee08776bd74ecadd3237::Main,i:createBallot,1,6,true_positive,createBallot,other recurring pattern
reentrancy_only,train,DAPP::DAppSCAN-source/contracts/QuillAudits-coalichain/CoaliSC-3f0920d650467279f7ceee08776bd74ecadd3237::Voting,i:voteForCandidate,0,3,protected_reentrancy_like,voteForCandidate,protected reentrancy-like pattern
reentrancy_only,train,DAPP::DAppSCAN-source/contracts/QuillAudits-coalichain/CoaliSC-3f0920d650467279f7ceee08776bd74ecadd3237::Voting,i:changeVote,0,3,protected_reentrancy_like,changeVote,protected reentrancy-like pattern
reentrancy_only,train,DAPP::DAppSCAN-source/contracts/QuillAudits-coalichain/CoaliSC-3f0920d650467279f7ceee08776bd74ecadd3237::Voting,i:unvoteForCandidate,0,3,protected_reentrancy_like,unvoteForCandidate,protected reentrancy-like pattern
reentrancy_only,train,DAPP::DAppSCAN-source/contracts/PeckShield-BabySwap/code::Timelock,i:executeTransaction,0,3,protected_reentrancy_like,executeTransaction,protected reentrancy-like pattern
reentrancy_only,train,DAPP::DAppSCAN-source/contracts/PeckShield-BabySwap/code::IDO,i:createIDO,0,3,protected_reentrancy_like,createIDO,protected reentrancy-like pattern
reentrancy_only,train,DAPP::DAppSCAN-source/contracts/PeckShield-BabySwap/code::IDO,i:removeIDO,0,3,protected_reentrancy_like,removeIDO,protected reentrancy-like pattern
reentrancy_only,train,DAPP::DAppSCAN-source/contracts/PeckShield-BabySwap/code::IDO,i:chargeIDO,0,3,protected_reentrancy_like,chargeIDO,protected reentrancy-like pattern
reentrancy_only,train,DAPP::DAppSCAN-source/contracts/PeckShield-BabySwap/code::IDO,i:stake,0,3,protected_reentrancy_like,stake,protected reentrancy-like pattern
