run,pooling,seed,error_type,graph_id,contract,contract_probability,threshold,contract_label,predicted_label,candidate_interactions,top_wrong_node_id,top_wrong_function,top_wrong_probability,true_positive_rank,failure_category,vulnerability_types
all_scope,mil_max,46,false_positive_contract,DAPP::DAppSCAN-source/contracts/Solidity_Finance-OKLG - Smart Contract/contracts-e167d0d742d21bcc62d7a5b770a1f0ed1cf31eca::OKLGAtomicSwapInstance,OKLGAtomicSwapInstance,0.7217589111872467,0.501,0,1,6,,,,,label_ambiguity_or_missing_context,
all_scope,mil_max,46,false_positive_contract,DAPP::DAppSCAN-source/contracts/Solidity_Finance-OKLG - Smart Contract/contracts-e167d0d742d21bcc62d7a5b770a1f0ed1cf31eca::OKLGFaaSToken,OKLGFaaSToken,0.7698944432808102,0.501,0,1,9,,,,,label_ambiguity_or_missing_context,
all_scope,mil_max,46,false_positive_contract,DAPP::DAppSCAN-source/contracts/Solidity_Finance-OKLG - Smart Contract/contracts-e167d0d742d21bcc62d7a5b770a1f0ed1cf31eca::OKLGSpend,OKLGSpend,0.7107389570879208,0.501,0,1,2,,,,,label_ambiguity_or_missing_context,
all_scope,mil_max,46,false_positive_contract,DAPP::DAppSCAN-source/contracts/Solidity_Finance-OKLG - Smart Contract/contracts-e167d0d742d21bcc62d7a5b770a1f0ed1cf31eca::OKLGPasswordManager,OKLGPasswordManager,0.8441712966333579,0.501,0,1,3,,,,,label_ambiguity_or_missing_context,
all_scope,mil_max,46,false_positive_contract,DAPP::DAppSCAN-source/contracts/Solidity_Finance-OKLG - Smart Contract/contracts-e167d0d742d21bcc62d7a5b770a1f0ed1cf31eca::OKLGAffiliate,OKLGAffiliate,0.5451201261021762,0.501,0,1,1,,,,,label_ambiguity_or_missing_context,
all_scope,mil_max,46,false_positive_contract,DAPP::DAppSCAN-source/contracts/Solidity_Finance-OKLG - Smart Contract/contracts-e167d0d742d21bcc62d7a5b770a1f0ed1cf31eca::OKLG,OKLG,0.576001030308362,0.501,0,1,9,,,,,label_ambiguity_or_missing_context,
all_scope,mil_max,46,false_positive_contract,DAPP::DAppSCAN-source/contracts/Solidity_Finance-OKLG - Smart Contract/contracts-e167d0d742d21bcc62d7a5b770a1f0ed1cf31eca::OKLGDividendDistributor,OKLGDividendDistributor,0.7322311524566222,0.501,0,1,7,,,,,label_ambiguity_or_missing_context,
all_scope,mil_max,46,false_positive_contract,DAPP::DAppSCAN-source/contracts/Solidity_Finance-OKLG - Smart Contract/contracts-e167d0d742d21bcc62d7a5b770a1f0ed1cf31eca::OKLGTrustedTimestamping,OKLGTrustedTimestamping,0.7652293863915556,0.501,0,1,2,,,,,label_ambiguity_or_missing_context,
all_scope,mil_max,46,false_positive_contract,DAPP::DAppSCAN-source/contracts/Solidity_Finance-OKLG - Smart Contract/contracts-e167d0d742d21bcc62d7a5b770a1f0ed1cf31eca::KetherNFTLoaner,KetherNFTLoaner,0.8011818340131898,0.501,0,1,4,,,,,label_ambiguity_or_missing_context,
all_scope,mil_max,46,false_positive_contract,DAPP::DAppSCAN-source/contracts/Solidity_Finance-OKLG - Smart Contract/contracts-e167d0d742d21bcc62d7a5b770a1f0ed1cf31eca::OKLGBuybot,OKLGBuybot,0.5451201261021762,0.501,0,1,2,,,,,label_ambiguity_or_missing_context,
all_scope,mil_max,46,false_positive_contract,DAPP::DAppSCAN-source/contracts/Solidity_Finance-OKLG - Smart Contract/contracts-e167d0d742d21bcc62d7a5b770a1f0ed1cf31eca::OKLGRaffle,OKLGRaffle,0.828351482370804,0.501,0,1,4,,,,,label_ambiguity_or_missing_context,
all_scope,mil_max,46,false_positive_contract,DAPP::DAppSCAN-source/contracts/Solidity_Finance-OKLG - Smart Contract/contracts-e167d0d742d21bcc62d7a5b770a1f0ed1cf31eca::OKLGETHSplitter,OKLGETHSplitter,0.5267330791921605,0.501,0,1,1,,,,,label_ambiguity_or_missing_context,
all_scope,mil_max,46,false_positive_contract,DAPP::DAppSCAN-source/contracts/Solidified-Aztec Lido Bridge/aztec-connect-bridges-d5aca13d4d0a17b21eeddf77f49f4c6613461fb0::RollupProcessor,RollupProcessor,0.6092496822645015,0.501,0,1,2,,,,,label_ambiguity_or_missing_context,
all_scope,mil_max,46,false_negative_contract,DAPP::DAppSCAN-source/contracts/Solidified-Aztec Lido Bridge/aztec-connect-bridges-d5aca13d4d0a17b21eeddf77f49f4c6613461fb0::LidoBridge,LidoBridge,0.24072110115853754,0.501,1,0,2,,,,,missing_safety_features_or_global_context,SWC-104-Unchecked Call Return Value|Unchecked Call Return (SWC-104)
all_scope,mil_max,46,false_positive_contract,DAPP::DAppSCAN-source/contracts/Hacken-Tenderize/tender-core-1fd606141625171fe792045ae9233890262d2d62::TokenFaucet,TokenFaucet,0.5696821040940614,0.501,0,1,1,,,,,label_ambiguity_or_missing_context,
all_scope,mil_max,46,false_positive_contract,DAPP::DAppSCAN-source/contracts/Hacken-Tenderize/tender-core-1fd606141625171fe792045ae9233890262d2d62::SwapUtils,SwapUtils,0.5120479980686155,0.501,0,1,4,,,,,label_ambiguity_or_missing_context,
all_scope,mil_max,46,false_positive_contract,DAPP::DAppSCAN-source/contracts/Hacken-Tenderize/tender-core-1fd606141625171fe792045ae9233890262d2d62::TenderSwap,TenderSwap,0.6089083937618229,0.501,0,1,19,,,,,label_ambiguity_or_missing_context,
all_scope,mil_max,46,false_positive_contract,DAPP::DAppSCAN-source/contracts/Hacken-Tenderize/tender-core-1fd606141625171fe792045ae9233890262d2d62::Audius,Audius,0.6326762805938844,0.501,0,1,15,,,,,label_ambiguity_or_missing_context,
all_scope,mil_max,46,false_negative_contract,DAPP::DAppSCAN-source/contracts/Hacken-Tenderize/tender-core-1fd606141625171fe792045ae9233890262d2d62::Matic,Matic,0.46824790336718003,0.501,1,0,13,,,,,missing_safety_features_or_global_context,SWC-104-Unchecked Call Return Value|Unchecked Call Return (SWC-104)
all_scope,mil_max,46,false_negative_contract,DAPP::DAppSCAN-source/contracts/Hacken-Tenderize/tender-core-1fd606141625171fe792045ae9233890262d2d62::Livepeer,Livepeer,0.48281477699114417,0.501,1,0,14,,,,,missing_safety_features_or_global_context,SWC-104-Unchecked Call Return Value|Unchecked Call Return (SWC-104)
all_scope,mil_max,46,false_positive_contract,FORGE::vfp_00220::LiquidityPenaltyHook,LiquidityPenaltyHook,0.622115446151434,0.501,0,1,3,,,,,label_ambiguity_or_missing_context,
all_scope,mil_max,46,false_positive_contract,DAPP::DAppSCAN-source/contracts/consensys-The_LAO/moloch-4bc443f4dad60279b47978fc6987bb978d3dfc58::MolochPool,MolochPool,0.6590378147477849,0.501,0,1,5,,,,,label_ambiguity_or_missing_context,
all_scope,mil_max,46,false_positive_contract,DAPP::DAppSCAN-source/contracts/consensys-The_LAO/moloch-4bc443f4dad60279b47978fc6987bb978d3dfc58::Submitter,Submitter,0.6008162331619675,0.501,0,1,3,,,,,label_ambiguity_or_missing_context,
all_scope,mil_max,46,false_positive_contract,DAPP::DAppSCAN-source/contracts/consensys-The_LAO/moloch-4bc443f4dad60279b47978fc6987bb978d3dfc58::ClaimsTokenERC20Extension,ClaimsTokenERC20Extension,0.5889861055288186,0.501,0,1,1,,,,,label_ambiguity_or_missing_context,
all_scope,mil_max,46,false_negative_contract,DAPP::DAppSCAN-source/contracts/Trail_of_Bits-Liquity/dev-f0df3efa5a5f05b205752184cfce107c5bd6e06c::BorrowerOperations,BorrowerOperations,0.39348261135095525,0.501,1,0,13,,,,,missing_safety_features_or_global_context,Reentrancy (SWC-107)|SWC-107-Reentrancy
all_scope,mil_max,46,false_positive_contract,DAPP::DAppSCAN-source/contracts/Trail_of_Bits-Liquity/dev-f0df3efa5a5f05b205752184cfce107c5bd6e06c::StabilityPool,StabilityPool,0.5271644088255149,0.501,0,1,10,,,,,label_ambiguity_or_missing_context,
all_scope,mil_max,46,false_positive_contract,DAPP::DAppSCAN-source/contracts/Trail_of_Bits-Liquity/dev-f0df3efa5a5f05b205752184cfce107c5bd6e06c::SortedTroves,SortedTroves,0.5911471268889675,0.501,0,1,2,,,,,label_ambiguity_or_missing_context,
all_scope,mil_max,46,false_positive_contract,DAPP::DAppSCAN-source/contracts/Trail_of_Bits-Liquity/dev-f0df3efa5a5f05b205752184cfce107c5bd6e06c::LQTYStaking,LQTYStaking,0.5528575556167183,0.501,0,1,2,,,,,label_ambiguity_or_missing_context,
all_scope,mil_max,46,true_interaction_not_top3,FORGE::vfp_00058::LikwidPairPosition,LikwidPairPosition,,0.501,1,,5,i:exactInput,exactInput,0.8103462656862874,4,top_ranked_wrong_interaction,Front-running / Tx Order (SWC-114)|Front-running / Tx Order (heuristic)
all_scope,mil_max,46,true_interaction_not_top3,FORGE::vfp_00126::SpokePool,SpokePool,,0.501,1,,11,i:_fillRelayV3,_fillRelayV3,0.6220055972632413,11,top_ranked_wrong_interaction,"CWE:CWE-670,CWE-691|Reentrancy (SWC-107)"
all_scope,mil_max,46,true_interaction_not_top3,DAPP::DAppSCAN-source/contracts/SlowMist-Booster-Protocol_智能安全审计报告/boosterProtocol-946b15629c410d706856584f3aa04001d6a55bd2::StrategyUtils,StrategyUtils,,0.501,1,,16,i:makeRepay,makeRepay,0.28072032212182657,11,top_ranked_wrong_interaction,Front-running / Tx Order (SWC-114)|SWC-114-Transaction Order Dependence
all_scope,mil_max,46,true_interaction_not_top3,DAPP::DAppSCAN-source/contracts/SlowMist-Booster-Protocol_智能安全审计报告/boosterProtocol-946b15629c410d706856584f3aa04001d6a55bd2::StrategyMDex,StrategyMDex,,0.501,1,,28,i:_emergencyWithdraw,_emergencyWithdraw,0.7895905856259139,6,top_ranked_wrong_interaction,Front-running / Tx Order (SWC-114)|SWC-114-Transaction Order Dependence
all_scope,mil_max,46,true_interaction_not_top3,DAPP::DAppSCAN-source/contracts/consensys-GrowthDeFi WHEAT/wheat-v1-core-8360ac0a537589bb974e8a5a169bb3e7c95d2857::Exchange,Exchange,,0.501,1,,7,i:joinPoolFromInput,joinPoolFromInput,0.14478953114119245,4,top_ranked_wrong_interaction,Reentrancy (SWC-107)|SWC-107-Reentrancy
all_scope,mil_max,46,true_interaction_not_top3,DAPP::DAppSCAN-source/contracts/consensys-The_LAO/moloch-4bc443f4dad60279b47978fc6987bb978d3dfc58::Moloch,Moloch,,0.501,1,,6,i:processProposal,processProposal,0.6368054434916325,4,top_ranked_wrong_interaction,Front-running / Tx Order (SWC-114)|SWC-114-Transaction Order Dependence
all_scope,mil_topk,42,false_positive_contract,FORGE::vfp_00058::BasePositionManager,BasePositionManager,0.8624763854755501,0.607,0,1,1,,,,,label_ambiguity_or_missing_context,
all_scope,mil_topk,42,false_positive_contract,FORGE::vfp_00058::LikwidLendPosition,LikwidLendPosition,0.9515534800733185,0.607,0,1,6,,,,,label_ambiguity_or_missing_context,
all_scope,mil_topk,42,false_positive_contract,FORGE::vfp_00260::Arbitrum_Adapter,Arbitrum_Adapter,0.9463745437350748,0.607,0,1,2,,,,,label_ambiguity_or_missing_context,
all_scope,mil_topk,42,false_positive_contract,FORGE::vfp_00260::Ovm_WithdrawalHelper,Ovm_WithdrawalHelper,0.6927104877548912,0.607,0,1,1,,,,,label_ambiguity_or_missing_context,
all_scope,mil_topk,42,false_positive_contract,FORGE::vfp_00126::HubPool,HubPool,0.9422078797743387,0.607,0,1,16,,,,,label_ambiguity_or_missing_context,
all_scope,mil_topk,42,false_positive_contract,FORGE::vfp_00126::Arbitrum_Adapter,Arbitrum_Adapter,0.9544657279470287,0.607,0,1,1,,,,,label_ambiguity_or_missing_context,
all_scope,mil_topk,42,false_negative_contract,FORGE::vfp_00288::DelegationMetaSwapAdapter,DelegationMetaSwapAdapter,0.37847719807877206,0.607,1,0,1,,,,,missing_safety_features_or_global_context,Front-running / Tx Order (SWC-114)|Front-running / Tx Order (heuristic)|Reentrancy (SWC-107)|Reentrancy (heuristic)
all_scope,mil_topk,42,false_positive_contract,DAPP::DAppSCAN-source/contracts/SlowMist-Booster-Protocol_智能安全审计报告/boosterProtocol-946b15629c410d706856584f3aa04001d6a55bd2::TenBankHall,TenBankHall,0.7989802969167376,0.607,0,1,11,,,,,label_ambiguity_or_missing_context,
all_scope,mil_topk,42,false_negative_contract,DAPP::DAppSCAN-source/contracts/SlowMist-Booster-Protocol_智能安全审计报告/boosterProtocol-946b15629c410d706856584f3aa04001d6a55bd2::BuybackBooToken,BuybackBooToken,0.4771014648520135,0.607,1,0,1,,,,,missing_safety_features_or_global_context,Front-running / Tx Order (SWC-114)|SWC-114-Transaction Order Dependence
all_scope,mil_topk,42,false_positive_contract,DAPP::DAppSCAN-source/contracts/SlowMist-Booster-Protocol_智能安全审计报告/boosterProtocol-946b15629c410d706856584f3aa04001d6a55bd2::SafeBoxFilDa,SafeBoxFilDa,0.6078791163251823,0.607,0,1,22,,,,,label_ambiguity_or_missing_context,
all_scope,mil_topk,42,false_positive_contract,DAPP::DAppSCAN-source/contracts/SlowMist-Booster-Protocol_智能安全审计报告/boosterProtocol-946b15629c410d706856584f3aa04001d6a55bd2::SafeBoxFilDaETH,SafeBoxFilDaETH,0.6078791163251823,0.607,0,1,21,,,,,label_ambiguity_or_missing_context,
all_scope,mil_topk,42,false_negative_contract,DAPP::DAppSCAN-source/contracts/SlowMist-Booster-Protocol_智能安全审计报告/boosterProtocol-946b15629c410d706856584f3aa04001d6a55bd2::StrategyUtils,StrategyUtils,0.28100070622497386,0.607,1,0,16,,,,,missing_safety_features_or_global_context,Front-running / Tx Order (SWC-114)|SWC-114-Transaction Order Dependence
all_scope,mil_topk,42,false_positive_contract,DAPP::DAppSCAN-source/contracts/Hacken-Powerbomb-V1/powerbomb-lite-0f86ff1eecdd723be733a9b33ff4ffa3bbdadcee::PowerBombR,PowerBombR,0.737599917509112,0.607,0,1,9,,,,,label_ambiguity_or_missing_context,
all_scope,mil_topk,42,false_positive_contract,DAPP::DAppSCAN-source/contracts/Hacken-Powerbomb-V1/powerbomb-lite-0f86ff1eecdd723be733a9b33ff4ffa3bbdadcee::PowerBomb,PowerBomb,0.6303987833668846,0.607,0,1,9,,,,,label_ambiguity_or_missing_context,
all_scope,mil_topk,42,false_positive_contract,DAPP::DAppSCAN-source/contracts/Hacken-Powerbomb-V1/powerbomb-lite-0f86ff1eecdd723be733a9b33ff4ffa3bbdadcee::PowerBombAvaxCurve33,PowerBombAvaxCurve33,0.6542756986904519,0.607,0,1,10,,,,,label_ambiguity_or_missing_context,
all_scope,mil_topk,42,false_positive_contract,DAPP::DAppSCAN-source/contracts/Hacken-Powerbomb-V1/powerbomb-lite-0f86ff1eecdd723be733a9b33ff4ffa3bbdadcee::PowerBombOneCurve,PowerBombOneCurve,0.6993940268115356,0.607,0,1,9,,,,,label_ambiguity_or_missing_context,
all_scope,mil_topk,42,false_positive_contract,DAPP::DAppSCAN-source/contracts/PeckShield-DarkCrypto/darkcrypto-contracts-fee5be8d36459aebed2b84e6493875b3dc0366fd::Treasury,Treasury,0.6181840458003739,0.607,0,1,19,,,,,label_ambiguity_or_missing_context,
all_scope,mil_topk,42,false_positive_contract,DAPP::DAppSCAN-source/contracts/PeckShield-DarkCrypto/darkcrypto-contracts-fee5be8d36459aebed2b84e6493875b3dc0366fd::Boardroom,Boardroom,0.6567791115154018,0.607,0,1,12,,,,,label_ambiguity_or_missing_context,
all_scope,mil_topk,42,false_positive_contract,DAPP::DAppSCAN-source/contracts/PeckShield-DarkCrypto/darkcrypto-contracts-fee5be8d36459aebed2b84e6493875b3dc0366fd::DarkRewardPool,DarkRewardPool,0.6774996862946394,0.607,0,1,9,,,,,label_ambiguity_or_missing_context,
all_scope,mil_topk,42,false_positive_contract,DAPP::DAppSCAN-source/contracts/PepperSec-Aira-Robonomic/robonomics_contracts-cc35a91de187072214d215262d8371f0159c2498::Ambix,Ambix,0.9075424015918805,0.607,0,1,1,,,,,label_ambiguity_or_missing_context,
all_scope,mil_topk,42,false_positive_contract,DAPP::DAppSCAN-source/contracts/PepperSec-Aira-Robonomic/robonomics_contracts-cc35a91de187072214d215262d8371f0159c2498::LiabilityFactory,LiabilityFactory,0.7545117576181483,0.607,0,1,3,,,,,label_ambiguity_or_missing_context,
all_scope,mil_topk,42,false_negative_contract,DAPP::DAppSCAN-source/contracts/PepperSec-Aira-Robonomic/robonomics_contracts-cc35a91de187072214d215262d8371f0159c2498::LighthouseLib,LighthouseLib,0.4474900748320107,0.607,1,0,2,,,,,missing_safety_features_or_global_context,Reentrancy (SWC-107)|SWC-107-Reentrancy
all_scope,mil_topk,42,false_positive_contract,DAPP::DAppSCAN-source/contracts/PepperSec-Aira-Robonomic/robonomics_contracts-cc35a91de187072214d215262d8371f0159c2498::DutchAuction,DutchAuction,0.8999601925474346,0.607,0,1,4,,,,,label_ambiguity_or_missing_context,
all_scope,mil_topk,42,false_negative_contract,DAPP::DAppSCAN-source/contracts/BlockSec-blocksec_impossible_finance_swap_v1.2/impossible-swap-core-29aaef89f996acdbee92b67c4d95fb608dc8b876::ImpossibleWrappedToken,ImpossibleWrappedToken,0.10516368068990174,0.607,1,0,2,,,,,missing_safety_features_or_global_context,Reentrancy (SWC-107)|SWC-107-Reentrancy
all_scope,mil_topk,42,false_positive_contract,DAPP::DAppSCAN-source/contracts/Solidified-Aztec Element Bridge/aztec-connect-bridges-ac2e7194b5887ea11a607b4cf8de0547b3d7fdd0::RollupProcessor,RollupProcessor,0.6511994585070364,0.607,0,1,2,,,,,label_ambiguity_or_missing_context,
all_scope,mil_topk,42,false_negative_contract,DAPP::DAppSCAN-source/contracts/PeckShield-Duet/duet-collateral-contracts-92452dad092d6b5f76713484e30159b5fa75ea80::DYTokenERC20,DYTokenERC20,0.2780864271523831,0.607,1,0,5,,,,,missing_safety_features_or_global_context,Front-running / Tx Order (SWC-114)|SWC-114-Transaction Order Dependence
all_scope,mil_topk,42,false_negative_contract,DAPP::DAppSCAN-source/contracts/consensys-GrowthDeFi WHEAT/wheat-v1-core-8360ac0a537589bb974e8a5a169bb3e7c95d2857::Exchange,Exchange,0.42357506400734496,0.607,1,0,7,,,,,missing_safety_features_or_global_context,Reentrancy (SWC-107)|SWC-107-Reentrancy
all_scope,mil_topk,42,false_positive_contract,DAPP::DAppSCAN-source/contracts/consensys-GrowthDeFi WHEAT/wheat-v1-core-8360ac0a537589bb974e8a5a169bb3e7c95d2857::TestPantherSwapCompoundingStrategyToken,TestPantherSwapCompoundingStrategyToken,0.6881106787676663,0.607,0,1,1,,,,,label_ambiguity_or_missing_context,
all_scope,mil_topk,42,false_positive_contract,DAPP::DAppSCAN-source/contracts/consensys-GrowthDeFi WHEAT/wheat-v1-core-8360ac0a537589bb974e8a5a169bb3e7c95d2857::TestPantherSwapBuybackAdapter,TestPantherSwapBuybackAdapter,0.7018090340033156,0.607,0,1,1,,,,,label_ambiguity_or_missing_context,
all_scope,mil_topk,42,false_positive_contract,DAPP::DAppSCAN-source/contracts/consensys-GrowthDeFi WHEAT/wheat-v1-core-8360ac0a537589bb974e8a5a169bb3e7c95d2857::TestAutoFarmFeeCollectorAdapter,TestAutoFarmFeeCollectorAdapter,0.7089963467439364,0.607,0,1,1,,,,,label_ambiguity_or_missing_context,
all_scope,mil_topk,42,false_positive_contract,DAPP::DAppSCAN-source/contracts/SlowMist-ForTube2.0 Smart Contract Security Audit Report/bond-854527d0ea7ad2ddd3504b4d4ae3fcb57cb6445d::BondData,BondData,0.6942805443280357,0.607,0,1,17,,,,,label_ambiguity_or_missing_context,
all_scope,mil_topk,42,false_negative_contract,DAPP::DAppSCAN-source/contracts/SlowMist-ForTube2.0 Smart Contract Security Audit Report/bond-854527d0ea7ad2ddd3504b4d4ae3fcb57cb6445d::PRA,PRA,0.293112913770798,0.607,1,0,2,,,,,missing_safety_features_or_global_context,Reentrancy (SWC-107)|SWC-107-Reentrancy
all_scope,mil_topk,42,false_positive_contract,"DAPP::DAppSCAN-source/contracts/Coinfabrik-MintingFactoryV2, BaseUpgradableMarketplace & KODAV3UpgradableGatedMarketplace/known-origin-contracts-v3-d592c5f4fa4e0b6fc65a1fce43e302706aedf607::KODAV3SecondaryMarketplace",KODAV3SecondaryMarketplace,0.7785206039753277,0.607,0,1,16,,,,,label_ambiguity_or_missing_context,
all_scope,mil_topk,42,false_negative_contract,"DAPP::DAppSCAN-source/contracts/Coinfabrik-MintingFactoryV2, BaseUpgradableMarketplace & KODAV3UpgradableGatedMarketplace/known-origin-contracts-v3-d592c5f4fa4e0b6fc65a1fce43e302706aedf607::MintingFactoryV2",MintingFactoryV2,0.41124071121834044,0.607,1,0,18,,,,,missing_safety_features_or_global_context,Reentrancy (SWC-107)|SWC-107-Reentrancy
all_scope,mil_topk,42,false_positive_contract,"DAPP::DAppSCAN-source/contracts/Coinfabrik-MintingFactoryV2, BaseUpgradableMarketplace & KODAV3UpgradableGatedMarketplace/known-origin-contracts-v3-d592c5f4fa4e0b6fc65a1fce43e302706aedf607::KODAV3PrimaryMarketplace",KODAV3PrimaryMarketplace,0.679442133553549,0.607,0,1,12,,,,,label_ambiguity_or_missing_context,
all_scope,mil_topk,42,false_positive_contract,"DAPP::DAppSCAN-source/contracts/Coinfabrik-MintingFactoryV2, BaseUpgradableMarketplace & KODAV3UpgradableGatedMarketplace/known-origin-contracts-v3-d592c5f4fa4e0b6fc65a1fce43e302706aedf607::ClaimableFundsReceiverV1",ClaimableFundsReceiverV1,0.7610858379950024,0.607,0,1,2,,,,,label_ambiguity_or_missing_context,
all_scope,mil_topk,42,false_positive_contract,"DAPP::DAppSCAN-source/contracts/Coinfabrik-MintingFactoryV2, BaseUpgradableMarketplace & KODAV3UpgradableGatedMarketplace/known-origin-contracts-v3-d592c5f4fa4e0b6fc65a1fce43e302706aedf607::KODAV3UpgradableGatedMarketplace",KODAV3UpgradableGatedMarketplace,0.8231223918212482,0.607,0,1,18,,,,,label_ambiguity_or_missing_context,
all_scope,mil_topk,42,false_positive_contract,"DAPP::DAppSCAN-source/contracts/Coinfabrik-MintingFactoryV2, BaseUpgradableMarketplace & KODAV3UpgradableGatedMarketplace/known-origin-contracts-v3-d592c5f4fa4e0b6fc65a1fce43e302706aedf607::ClaimableFundsSplitterV1",ClaimableFundsSplitterV1,0.7610858379950024,0.607,0,1,2,,,,,label_ambiguity_or_missing_context,
all_scope,mil_topk,42,false_positive_contract,"DAPP::DAppSCAN-source/contracts/Coinfabrik-MintingFactoryV2, BaseUpgradableMarketplace & KODAV3UpgradableGatedMarketplace/known-origin-contracts-v3-d592c5f4fa4e0b6fc65a1fce43e302706aedf607::KODAV3UpgradableCollectorOnlyMarketplace",KODAV3UpgradableCollectorOnlyMarketplace,0.6382511673121636,0.607,0,1,14,,,,,label_ambiguity_or_missing_context,
all_scope,mil_topk,42,false_positive_contract,"DAPP::DAppSCAN-source/contracts/Coinfabrik-MintingFactoryV2, BaseUpgradableMarketplace & KODAV3UpgradableGatedMarketplace/known-origin-contracts-v3-d592c5f4fa4e0b6fc65a1fce43e302706aedf607::KODAV3GatedMerkleMarketplace",KODAV3GatedMerkleMarketplace,0.7028020928939089,0.607,0,1,14,,,,,label_ambiguity_or_missing_context,
all_scope,mil_topk,42,false_positive_contract,"DAPP::DAppSCAN-source/contracts/Coinfabrik-MintingFactoryV2, BaseUpgradableMarketplace & KODAV3UpgradableGatedMarketplace/known-origin-contracts-v3-d592c5f4fa4e0b6fc65a1fce43e302706aedf607::TokenRoyaltiesRegistry",TokenRoyaltiesRegistry,0.6735757501912223,0.607,0,1,2,,,,,label_ambiguity_or_missing_context,
all_scope,mil_topk,42,false_positive_contract,"DAPP::DAppSCAN-source/contracts/Coinfabrik-MintingFactoryV2, BaseUpgradableMarketplace & KODAV3UpgradableGatedMarketplace/known-origin-contracts-v3-d592c5f4fa4e0b6fc65a1fce43e302706aedf607::RoyaltyImplV1R1",RoyaltyImplV1R1,0.8584033823070311,0.607,0,1,1,,,,,label_ambiguity_or_missing_context,
all_scope,mil_topk,42,false_positive_contract,"DAPP::DAppSCAN-source/contracts/Coinfabrik-MintingFactoryV2, BaseUpgradableMarketplace & KODAV3UpgradableGatedMarketplace/known-origin-contracts-v3-d592c5f4fa4e0b6fc65a1fce43e302706aedf607::RoyaltyImplV1R2",RoyaltyImplV1R2,0.8584033823070311,0.607,0,1,1,,,,,label_ambiguity_or_missing_context,
all_scope,mil_topk,42,false_positive_contract,"DAPP::DAppSCAN-source/contracts/Coinfabrik-MintingFactoryV2, BaseUpgradableMarketplace & KODAV3UpgradableGatedMarketplace/known-origin-contracts-v3-d592c5f4fa4e0b6fc65a1fce43e302706aedf607::FundsReceiver",FundsReceiver,0.8584033823070311,0.607,0,1,1,,,,,label_ambiguity_or_missing_context,
all_scope,mil_topk,42,false_positive_contract,"DAPP::DAppSCAN-source/contracts/Coinfabrik-MintingFactoryV2, BaseUpgradableMarketplace & KODAV3UpgradableGatedMarketplace/known-origin-contracts-v3-d592c5f4fa4e0b6fc65a1fce43e302706aedf607::CollabFundsReceiver",CollabFundsReceiver,0.855285350856028,0.607,0,1,3,,,,,label_ambiguity_or_missing_context,
all_scope,mil_topk,42,false_positive_contract,FORGE::vfp_00156::SponsoredOFTSrcPeriphery,SponsoredOFTSrcPeriphery,0.9295459032005327,0.607,0,1,1,,,,,label_ambiguity_or_missing_context,
all_scope,mil_topk,42,false_positive_contract,DAPP::DAppSCAN-source/contracts/Solidity_Finance-OKLG - Smart Contract/contracts-e167d0d742d21bcc62d7a5b770a1f0ed1cf31eca::MTGYOKLGSwap,MTGYOKLGSwap,0.7113786279418468,0.607,0,1,1,,,,,label_ambiguity_or_missing_context,
all_scope,mil_topk,42,false_positive_contract,DAPP::DAppSCAN-source/contracts/Solidity_Finance-OKLG - Smart Contract/contracts-e167d0d742d21bcc62d7a5b770a1f0ed1cf31eca::OKLGAtomicSwapInstance,OKLGAtomicSwapInstance,0.900919247668944,0.607,0,1,6,,,,,label_ambiguity_or_missing_context,
all_scope,mil_topk,42,false_positive_contract,DAPP::DAppSCAN-source/contracts/Solidity_Finance-OKLG - Smart Contract/contracts-e167d0d742d21bcc62d7a5b770a1f0ed1cf31eca::OKLGAirdropper,OKLGAirdropper,0.8411063243575507,0.607,0,1,1,,,,,label_ambiguity_or_missing_context,
all_scope,mil_topk,42,false_positive_contract,DAPP::DAppSCAN-source/contracts/Solidity_Finance-OKLG - Smart Contract/contracts-e167d0d742d21bcc62d7a5b770a1f0ed1cf31eca::OKLGFaaSToken,OKLGFaaSToken,0.9222581939472628,0.607,0,1,9,,,,,label_ambiguity_or_missing_context,
all_scope,mil_topk,42,false_positive_contract,DAPP::DAppSCAN-source/contracts/Solidity_Finance-OKLG - Smart Contract/contracts-e167d0d742d21bcc62d7a5b770a1f0ed1cf31eca::OKLGSpend,OKLGSpend,0.7389179854740319,0.607,0,1,2,,,,,label_ambiguity_or_missing_context,
all_scope,mil_topk,42,false_positive_contract,DAPP::DAppSCAN-source/contracts/Solidity_Finance-OKLG - Smart Contract/contracts-e167d0d742d21bcc62d7a5b770a1f0ed1cf31eca::OKLGPasswordManager,OKLGPasswordManager,0.8964190748729817,0.607,0,1,3,,,,,label_ambiguity_or_missing_context,
all_scope,mil_topk,42,false_positive_contract,DAPP::DAppSCAN-source/contracts/Solidity_Finance-OKLG - Smart Contract/contracts-e167d0d742d21bcc62d7a5b770a1f0ed1cf31eca::OKLGAffiliate,OKLGAffiliate,0.7793736626310215,0.607,0,1,1,,,,,label_ambiguity_or_missing_context,
all_scope,mil_topk,42,false_positive_contract,DAPP::DAppSCAN-source/contracts/Solidity_Finance-OKLG - Smart Contract/contracts-e167d0d742d21bcc62d7a5b770a1f0ed1cf31eca::OKLGDividendDistributor,OKLGDividendDistributor,0.8161296740641247,0.607,0,1,7,,,,,label_ambiguity_or_missing_context,
