run,variant,seed,graph_id,error_type,score,threshold,true_label,protected_reentrancy_like,top_functions
all_scope,rule_suppression,42,FORGE::vfp_00156::SponsoredOFTSrcPeriphery,false_positive,0.902317009736799,0.586,0,0,
all_scope,rule_suppression,42,DAPP::DAppSCAN-source/contracts/Solidity_Finance-OKLG - Smart Contract/contracts-e167d0d742d21bcc62d7a5b770a1f0ed1cf31eca::MTGYOKLGSwap,false_positive,0.8890015378547177,0.586,0,0,
all_scope,rule_suppression,42,DAPP::DAppSCAN-source/contracts/Solidity_Finance-OKLG - Smart Contract/contracts-e167d0d742d21bcc62d7a5b770a1f0ed1cf31eca::OKLGAtomicSwapInstance,false_positive,0.8762233695084646,0.586,0,1,fundSendToDestinationGas|receiveTokensFromSource|refundTokensFromSource|sendTokensToDestination|withdrawTokens
all_scope,rule_suppression,42,DAPP::DAppSCAN-source/contracts/Solidity_Finance-OKLG - Smart Contract/contracts-e167d0d742d21bcc62d7a5b770a1f0ed1cf31eca::OKLGAirdropper,false_positive,0.7921918682365062,0.586,0,0,
all_scope,rule_suppression,42,DAPP::DAppSCAN-source/contracts/Solidity_Finance-OKLG - Smart Contract/contracts-e167d0d742d21bcc62d7a5b770a1f0ed1cf31eca::OKLGFaaSToken,false_positive,0.8922209985208257,0.586,0,1,_harvestTokens|emergencyUnstake|removeStakeableTokens|stakeTokens|unstakeTokens
all_scope,rule_suppression,42,DAPP::DAppSCAN-source/contracts/Solidity_Finance-OKLG - Smart Contract/contracts-e167d0d742d21bcc62d7a5b770a1f0ed1cf31eca::OKLGSpend,false_positive,0.5889671382392055,0.586,0,1,spendOnProduct
all_scope,rule_suppression,42,DAPP::DAppSCAN-source/contracts/Solidity_Finance-OKLG - Smart Contract/contracts-e167d0d742d21bcc62d7a5b770a1f0ed1cf31eca::OKLGPasswordManager,false_positive,0.8147676877584403,0.586,0,1,addAccount|bulkAddAccounts
all_scope,rule_suppression,42,DAPP::DAppSCAN-source/contracts/Solidity_Finance-OKLG - Smart Contract/contracts-e167d0d742d21bcc62d7a5b770a1f0ed1cf31eca::OKLGAffiliate,false_positive,0.7566099079033778,0.586,0,1,pay
all_scope,rule_suppression,42,DAPP::DAppSCAN-source/contracts/Solidity_Finance-OKLG - Smart Contract/contracts-e167d0d742d21bcc62d7a5b770a1f0ed1cf31eca::OKLGDividendDistributor,false_positive,0.8870473855621936,0.586,0,1,depositDividends|setBoostContract|setBoostMultiplierContract|unstake
all_scope,rule_suppression,42,DAPP::DAppSCAN-source/contracts/Solidity_Finance-OKLG - Smart Contract/contracts-e167d0d742d21bcc62d7a5b770a1f0ed1cf31eca::OKLGTrustedTimestamping,false_positive,0.9118359487648716,0.586,0,0,
all_scope,rule_suppression,42,DAPP::DAppSCAN-source/contracts/Solidity_Finance-OKLG - Smart Contract/contracts-e167d0d742d21bcc62d7a5b770a1f0ed1cf31eca::OKLGAtomicSwap,false_positive,0.8894646818884159,0.586,0,0,
all_scope,rule_suppression,42,DAPP::DAppSCAN-source/contracts/Solidity_Finance-OKLG - Smart Contract/contracts-e167d0d742d21bcc62d7a5b770a1f0ed1cf31eca::KetherNFTLoaner,false_positive,0.8872153776109244,0.586,0,1,addPlot|loanPlot|removePlot
all_scope,rule_suppression,42,DAPP::DAppSCAN-source/contracts/Solidity_Finance-OKLG - Smart Contract/contracts-e167d0d742d21bcc62d7a5b770a1f0ed1cf31eca::OKLGProduct,false_positive,0.7921918682365062,0.586,0,0,
all_scope,rule_suppression,42,DAPP::DAppSCAN-source/contracts/Solidity_Finance-OKLG - Smart Contract/contracts-e167d0d742d21bcc62d7a5b770a1f0ed1cf31eca::OKLGRaffle,false_positive,0.883065556451586,0.586,0,1,closeRaffleAndRefund|enterRaffle
all_scope,rule_suppression,42,DAPP::DAppSCAN-source/contracts/Solidity_Finance-OKLG - Smart Contract/contracts-e167d0d742d21bcc62d7a5b770a1f0ed1cf31eca::BuybackAndBurnOKLG,false_positive,0.6848489580698324,0.586,0,1,buyAndBurn
all_scope,rule_suppression,42,DAPP::DAppSCAN-source/contracts/Solidified-Aztec Lido Bridge/aztec-connect-bridges-d5aca13d4d0a17b21eeddf77f49f4c6613461fb0::LidoBridge,false_negative,0.2956705623260172,0.586,1,1,unwrapETH|wrapETH
all_scope,rule_suppression,42,DAPP::DAppSCAN-source/contracts/Solidified-Aztec Lido Bridge/aztec-connect-bridges-d5aca13d4d0a17b21eeddf77f49f4c6613461fb0::ElementBridge,false_positive,0.7562744260014409,0.586,0,1,finalise
all_scope,rule_suppression,42,DAPP::DAppSCAN-source/contracts/Hacken-Tenderize/tender-core-1fd606141625171fe792045ae9233890262d2d62::TokenFaucet,false_positive,0.9629652388652996,0.586,0,0,
all_scope,rule_suppression,42,DAPP::DAppSCAN-source/contracts/Hacken-Tenderize/tender-core-1fd606141625171fe792045ae9233890262d2d62::Audius,false_positive,0.7874475697460463,0.586,0,1,_initialize|_unstake|deposit|unstake
all_scope,rule_suppression,42,FORGE::vfp_00220::LiquidityPenaltyHook,false_positive,0.9014970632666295,0.586,0,0,
all_scope,rule_suppression,42,DAPP::DAppSCAN-source/contracts/consensys-The_LAO/moloch-4bc443f4dad60279b47978fc6987bb978d3dfc58::MolochPool,false_positive,0.6710831828535541,0.586,0,1,_withdraw|activate|sync
all_scope,rule_suppression,42,DAPP::DAppSCAN-source/contracts/consensys-The_LAO/moloch-4bc443f4dad60279b47978fc6987bb978d3dfc58::GnosisSafe,false_positive,0.622438964352923,0.586,0,1,checkSignatures
all_scope,rule_suppression,42,DAPP::DAppSCAN-source/contracts/consensys-The_LAO/moloch-4bc443f4dad60279b47978fc6987bb978d3dfc58::Submitter,false_positive,0.606726858999564,0.586,0,0,
all_scope,rule_suppression,42,DAPP::DAppSCAN-source/contracts/consensys-The_LAO/moloch-4bc443f4dad60279b47978fc6987bb978d3dfc58::ClaimsTokenERC20Extension,false_positive,0.7465500696597137,0.586,0,1,withdrawFunds
all_scope,rule_suppression,42,DAPP::DAppSCAN-source/contracts/Trail_of_Bits-Liquity/dev-f0df3efa5a5f05b205752184cfce107c5bd6e06c::HintHelpers,false_positive,0.6504835394485896,0.586,0,0,
all_scope,rule_suppression,42,DAPP::DAppSCAN-source/contracts/Trail_of_Bits-Liquity/dev-f0df3efa5a5f05b205752184cfce107c5bd6e06c::StabilityPool,false_positive,0.6000744243539523,0.586,0,1,_requireUserHasTrove
all_scope,rule_suppression,42,DAPP::DAppSCAN-source/contracts/Trail_of_Bits-Liquity/dev-f0df3efa5a5f05b205752184cfce107c5bd6e06c::SortedTroves,false_positive,0.7900564981118127,0.586,0,1,_insert|_remove
all_scope,rule_suppression,42,DAPP::DAppSCAN-source/contracts/Trail_of_Bits-Liquity/dev-f0df3efa5a5f05b205752184cfce107c5bd6e06c::LQTYStaking,false_positive,0.6194613396585698,0.586,0,0,
all_scope,rule_suppression,43,FORGE::vfp_00058::LikwidLendPosition,false_positive,0.96307115646154,0.686,0,0,
all_scope,rule_suppression,43,FORGE::vfp_00260::Arbitrum_Adapter,false_positive,0.8983764071875742,0.686,0,0,
all_scope,rule_suppression,43,FORGE::vfp_00126::HubPool,false_positive,0.9168985873329157,0.686,0,1,addLiquidity|claimProtocolFeesCaptured|disputeRootBundle|emergencyDeleteProposal|enableL1TokenForLiquidityProvision
all_scope,rule_suppression,43,FORGE::vfp_00126::Arbitrum_Adapter,false_positive,0.9361712698514965,0.686,0,0,
all_scope,rule_suppression,43,FORGE::vfp_00288::DelegationMetaSwapAdapter,false_negative,0.5009505141252071,0.686,1,1,swapTokens
all_scope,rule_suppression,43,DAPP::DAppSCAN-source/contracts/SlowMist-Booster-Protocol_智能安全审计报告/boosterProtocol-946b15629c410d706856584f3aa04001d6a55bd2::TenBankHall,false_positive,0.7531569767497622,0.686,0,1,addBox|addStrategy|deposit|depositLPToken|emergencyWithdraw
all_scope,rule_suppression,43,DAPP::DAppSCAN-source/contracts/SlowMist-Booster-Protocol_智能安全审计报告/boosterProtocol-946b15629c410d706856584f3aa04001d6a55bd2::BuybackBooToken,false_negative,0.6739495618931381,0.686,1,0,
all_scope,rule_suppression,43,DAPP::DAppSCAN-source/contracts/SlowMist-Booster-Protocol_智能安全审计报告/boosterProtocol-946b15629c410d706856584f3aa04001d6a55bd2::BOOPools,false_positive,0.7922288191221567,0.686,0,1,add|deposit|emergencyWithdraw|withdraw
all_scope,rule_suppression,43,DAPP::DAppSCAN-source/contracts/SlowMist-Booster-Protocol_智能安全审计报告/boosterProtocol-946b15629c410d706856584f3aa04001d6a55bd2::ActionPools,false_positive,0.7753407074436821,0.686,0,1,getBlocksReward
all_scope,rule_suppression,43,DAPP::DAppSCAN-source/contracts/SlowMist-Booster-Protocol_智能安全审计报告/boosterProtocol-946b15629c410d706856584f3aa04001d6a55bd2::SafeBoxFilDa,false_positive,0.6982897222214804,0.686,0,1,_borrow|ctokenBorrow|ctokenDeposit|ctokenRepayBorrow|ctokenWithdraw
all_scope,rule_suppression,43,DAPP::DAppSCAN-source/contracts/SlowMist-Booster-Protocol_智能安全审计报告/boosterProtocol-946b15629c410d706856584f3aa04001d6a55bd2::SafeBoxFilDaETH,false_positive,0.6982897222214804,0.686,0,1,_borrow|ctokenBorrow|ctokenWithdraw|emergencyRepay|getBorrowId
all_scope,rule_suppression,43,DAPP::DAppSCAN-source/contracts/SlowMist-Booster-Protocol_智能安全审计报告/boosterProtocol-946b15629c410d706856584f3aa04001d6a55bd2::StrategyUtils,false_negative,0.4351055353732159,0.686,1,1,checkDepositLimit|checkLiquidationLimit
all_scope,rule_suppression,43,DAPP::DAppSCAN-source/contracts/Hacken-Powerbomb-V1/powerbomb-lite-0f86ff1eecdd723be733a9b33ff4ffa3bbdadcee::PowerBombR,false_positive,0.7810225139746862,0.686,0,1,_deposit|withdraw
all_scope,rule_suppression,43,DAPP::DAppSCAN-source/contracts/Hacken-Powerbomb-V1/powerbomb-lite-0f86ff1eecdd723be733a9b33ff4ffa3bbdadcee::PowerBomb,false_positive,0.7477411985632366,0.686,0,1,_deposit|withdraw
all_scope,rule_suppression,43,DAPP::DAppSCAN-source/contracts/Hacken-Powerbomb-V1/powerbomb-lite-0f86ff1eecdd723be733a9b33ff4ffa3bbdadcee::PowerBombAvaxCurve33,false_positive,0.7266539627720799,0.686,0,1,_deposit|withdraw
all_scope,rule_suppression,43,DAPP::DAppSCAN-source/contracts/Hacken-Powerbomb-V1/powerbomb-lite-0f86ff1eecdd723be733a9b33ff4ffa3bbdadcee::PowerBombOneCurve,false_positive,0.733801748036788,0.686,0,1,_deposit|withdraw
all_scope,rule_suppression,43,DAPP::DAppSCAN-source/contracts/PeckShield-DarkCrypto/darkcrypto-contracts-fee5be8d36459aebed2b84e6493875b3dc0366fd::Boardroom,false_positive,0.7706135287943381,0.686,0,1,allocateSeigniorage|claimReward|governanceRecoverUnsupported|initialize|stake
all_scope,rule_suppression,43,DAPP::DAppSCAN-source/contracts/PeckShield-DarkCrypto/darkcrypto-contracts-fee5be8d36459aebed2b84e6493875b3dc0366fd::DarkRewardPool,false_positive,0.8704688786671942,0.686,0,1,add|governanceRecoverUnsupported|withdraw
all_scope,rule_suppression,43,DAPP::DAppSCAN-source/contracts/PepperSec-Aira-Robonomic/robonomics_contracts-cc35a91de187072214d215262d8371f0159c2498::Ambix,false_positive,0.8233904503995892,0.686,0,1,run
all_scope,rule_suppression,43,DAPP::DAppSCAN-source/contracts/PepperSec-Aira-Robonomic/robonomics_contracts-cc35a91de187072214d215262d8371f0159c2498::LighthouseLib,false_negative,0.48660485674722737,0.686,1,1,refill|withdraw
all_scope,rule_suppression,43,DAPP::DAppSCAN-source/contracts/PepperSec-Aira-Robonomic/robonomics_contracts-cc35a91de187072214d215262d8371f0159c2498::DutchAuction,false_positive,0.8181547075328734,0.686,0,1,bid|claimTokens|finalizeAuction|setup
all_scope,rule_suppression,43,DAPP::DAppSCAN-source/contracts/BlockSec-blocksec_impossible_finance_swap_v1.2/impossible-swap-core-29aaef89f996acdbee92b67c4d95fb608dc8b876::ImpossibleWrappedToken,false_negative,0.28621354165437907,0.686,1,1,_withdraw
all_scope,rule_suppression,43,DAPP::DAppSCAN-source/contracts/PeckShield-Duet/duet-collateral-contracts-92452dad092d6b5f76713484e30159b5fa75ea80::DYTokenERC20,false_negative,0.44654510170075556,0.686,1,1,withdraw
all_scope,rule_suppression,43,DAPP::DAppSCAN-source/contracts/consensys-GrowthDeFi WHEAT/wheat-v1-core-8360ac0a537589bb974e8a5a169bb3e7c95d2857::Exchange,false_negative,0.5335018429958742,0.686,1,0,
all_scope,rule_suppression,43,DAPP::DAppSCAN-source/contracts/SlowMist-ForTube2.0 Smart Contract Security Audit Report/bond-854527d0ea7ad2ddd3504b4d4ae3fcb57cb6445d::BondData,false_positive,0.7257026043254117,0.686,0,1,deposit|initialDeposit|invest|liquidate|profit
all_scope,rule_suppression,43,DAPP::DAppSCAN-source/contracts/SlowMist-ForTube2.0 Smart Contract Security Audit Report/bond-854527d0ea7ad2ddd3504b4d4ae3fcb57cb6445d::Vote,false_positive,0.7300792947355628,0.686,0,0,
all_scope,rule_suppression,43,DAPP::DAppSCAN-source/contracts/SlowMist-ForTube2.0 Smart Contract Security Audit Report/bond-854527d0ea7ad2ddd3504b4d4ae3fcb57cb6445d::PRA,false_negative,0.5615625824758129,0.686,1,1,lock|unlock
all_scope,rule_suppression,43,"DAPP::DAppSCAN-source/contracts/Coinfabrik-MintingFactoryV2, BaseUpgradableMarketplace & KODAV3UpgradableGatedMarketplace/known-origin-contracts-v3-d592c5f4fa4e0b6fc65a1fce43e302706aedf607::MintingFactoryV2",false_negative,0.34015754316345653,0.686,1,1,_authorizeUpgrade|_setAdmin|_setBeacon|_setImplementation|mintBatchEdition
all_scope,rule_suppression,43,"DAPP::DAppSCAN-source/contracts/Coinfabrik-MintingFactoryV2, BaseUpgradableMarketplace & KODAV3UpgradableGatedMarketplace/known-origin-contracts-v3-d592c5f4fa4e0b6fc65a1fce43e302706aedf607::ClaimableFundsReceiverV1",false_positive,0.7751761454072901,0.686,0,1,drain|drainERC20
all_scope,rule_suppression,43,"DAPP::DAppSCAN-source/contracts/Coinfabrik-MintingFactoryV2, BaseUpgradableMarketplace & KODAV3UpgradableGatedMarketplace/known-origin-contracts-v3-d592c5f4fa4e0b6fc65a1fce43e302706aedf607::KODAV3UpgradableGatedMarketplace",false_positive,0.7693242915591504,0.686,0,1,_addPhaseToSale|_authorizeUpgrade|_setAdmin|_setBeacon|_setImplementation
all_scope,rule_suppression,43,"DAPP::DAppSCAN-source/contracts/Coinfabrik-MintingFactoryV2, BaseUpgradableMarketplace & KODAV3UpgradableGatedMarketplace/known-origin-contracts-v3-d592c5f4fa4e0b6fc65a1fce43e302706aedf607::ClaimableFundsSplitterV1",false_positive,0.7751761454072901,0.686,0,1,drain|drainERC20
all_scope,rule_suppression,43,"DAPP::DAppSCAN-source/contracts/Coinfabrik-MintingFactoryV2, BaseUpgradableMarketplace & KODAV3UpgradableGatedMarketplace/known-origin-contracts-v3-d592c5f4fa4e0b6fc65a1fce43e302706aedf607::KODAV3UpgradableCollectorOnlyMarketplace",false_positive,0.6872293207093734,0.686,0,1,_authorizeUpgrade|_setAdmin|_setBeacon|_setImplementation|canMint
all_scope,rule_suppression,43,"DAPP::DAppSCAN-source/contracts/Coinfabrik-MintingFactoryV2, BaseUpgradableMarketplace & KODAV3UpgradableGatedMarketplace/known-origin-contracts-v3-d592c5f4fa4e0b6fc65a1fce43e302706aedf607::KODAV3GatedMerkleMarketplace",false_positive,0.7488423027902095,0.686,0,1,_authorizeUpgrade|_setAdmin|_setBeacon|_setImplementation|handleMerkleMint
all_scope,rule_suppression,43,"DAPP::DAppSCAN-source/contracts/Coinfabrik-MintingFactoryV2, BaseUpgradableMarketplace & KODAV3UpgradableGatedMarketplace/known-origin-contracts-v3-d592c5f4fa4e0b6fc65a1fce43e302706aedf607::CloneBasedRegistry",false_positive,0.7191979519127274,0.686,0,0,
all_scope,rule_suppression,43,"DAPP::DAppSCAN-source/contracts/Coinfabrik-MintingFactoryV2, BaseUpgradableMarketplace & KODAV3UpgradableGatedMarketplace/known-origin-contracts-v3-d592c5f4fa4e0b6fc65a1fce43e302706aedf607::RoyaltyImplV1R1",false_positive,0.7884623759528919,0.686,0,1,drain
all_scope,rule_suppression,43,"DAPP::DAppSCAN-source/contracts/Coinfabrik-MintingFactoryV2, BaseUpgradableMarketplace & KODAV3UpgradableGatedMarketplace/known-origin-contracts-v3-d592c5f4fa4e0b6fc65a1fce43e302706aedf607::RoyaltyImplV1R2",false_positive,0.7884623759528919,0.686,0,1,drain
all_scope,rule_suppression,43,"DAPP::DAppSCAN-source/contracts/Coinfabrik-MintingFactoryV2, BaseUpgradableMarketplace & KODAV3UpgradableGatedMarketplace/known-origin-contracts-v3-d592c5f4fa4e0b6fc65a1fce43e302706aedf607::FundsReceiver",false_positive,0.7884623759528919,0.686,0,1,drain
all_scope,rule_suppression,43,"DAPP::DAppSCAN-source/contracts/Coinfabrik-MintingFactoryV2, BaseUpgradableMarketplace & KODAV3UpgradableGatedMarketplace/known-origin-contracts-v3-d592c5f4fa4e0b6fc65a1fce43e302706aedf607::CollabFundsReceiver",false_positive,0.8290889968408959,0.686,0,1,drain|drainERC20|drainShare
all_scope,rule_suppression,43,FORGE::vfp_00156::SponsoredOFTSrcPeriphery,false_positive,0.8904016469103386,0.686,0,0,
all_scope,rule_suppression,43,DAPP::DAppSCAN-source/contracts/Solidity_Finance-OKLG - Smart Contract/contracts-e167d0d742d21bcc62d7a5b770a1f0ed1cf31eca::MTGYOKLGSwap,false_positive,0.8714139627053358,0.686,0,0,
all_scope,rule_suppression,43,DAPP::DAppSCAN-source/contracts/Solidity_Finance-OKLG - Smart Contract/contracts-e167d0d742d21bcc62d7a5b770a1f0ed1cf31eca::OKLGAtomicSwapInstance,false_positive,0.8632451337758453,0.686,0,1,fundSendToDestinationGas|receiveTokensFromSource|refundTokensFromSource|sendTokensToDestination|withdrawTokens
all_scope,rule_suppression,43,DAPP::DAppSCAN-source/contracts/Solidity_Finance-OKLG - Smart Contract/contracts-e167d0d742d21bcc62d7a5b770a1f0ed1cf31eca::OKLGAirdropper,false_positive,0.7992960059218592,0.686,0,0,
all_scope,rule_suppression,43,DAPP::DAppSCAN-source/contracts/Solidity_Finance-OKLG - Smart Contract/contracts-e167d0d742d21bcc62d7a5b770a1f0ed1cf31eca::OKLGFaaSToken,false_positive,0.9002866554772073,0.686,0,1,_harvestTokens|emergencyUnstake|removeStakeableTokens|stakeTokens|unstakeTokens
all_scope,rule_suppression,43,DAPP::DAppSCAN-source/contracts/Solidity_Finance-OKLG - Smart Contract/contracts-e167d0d742d21bcc62d7a5b770a1f0ed1cf31eca::OKLGPasswordManager,false_positive,0.8554126678207478,0.686,0,1,addAccount|bulkAddAccounts
all_scope,rule_suppression,43,DAPP::DAppSCAN-source/contracts/Solidity_Finance-OKLG - Smart Contract/contracts-e167d0d742d21bcc62d7a5b770a1f0ed1cf31eca::OKLGAffiliate,false_positive,0.7760221566459039,0.686,0,1,pay
all_scope,rule_suppression,43,DAPP::DAppSCAN-source/contracts/Solidity_Finance-OKLG - Smart Contract/contracts-e167d0d742d21bcc62d7a5b770a1f0ed1cf31eca::OKLG,false_positive,0.723373176429075,0.686,0,1,claimETHRewards|claimTokenRewards|initContract|setBoostRewardsContract|setFeeExclusionContract
all_scope,rule_suppression,43,DAPP::DAppSCAN-source/contracts/Solidity_Finance-OKLG - Smart Contract/contracts-e167d0d742d21bcc62d7a5b770a1f0ed1cf31eca::OKLGDividendDistributor,false_positive,0.9281212535214697,0.686,0,1,depositDividends|setBoostContract|setBoostMultiplierContract|unstake
all_scope,rule_suppression,43,DAPP::DAppSCAN-source/contracts/Solidity_Finance-OKLG - Smart Contract/contracts-e167d0d742d21bcc62d7a5b770a1f0ed1cf31eca::OKLGTrustedTimestamping,false_positive,0.9188360984568972,0.686,0,0,
all_scope,rule_suppression,43,DAPP::DAppSCAN-source/contracts/Solidity_Finance-OKLG - Smart Contract/contracts-e167d0d742d21bcc62d7a5b770a1f0ed1cf31eca::OKLGAtomicSwap,false_positive,0.8825052422928129,0.686,0,0,
all_scope,rule_suppression,43,DAPP::DAppSCAN-source/contracts/Solidity_Finance-OKLG - Smart Contract/contracts-e167d0d742d21bcc62d7a5b770a1f0ed1cf31eca::KetherNFTLoaner,false_positive,0.8550969777111308,0.686,0,1,addPlot|loanPlot|removePlot
all_scope,rule_suppression,43,DAPP::DAppSCAN-source/contracts/Solidity_Finance-OKLG - Smart Contract/contracts-e167d0d742d21bcc62d7a5b770a1f0ed1cf31eca::OKLGProduct,false_positive,0.7992960059218592,0.686,0,0,
all_scope,rule_suppression,43,DAPP::DAppSCAN-source/contracts/Solidity_Finance-OKLG - Smart Contract/contracts-e167d0d742d21bcc62d7a5b770a1f0ed1cf31eca::OKLGRaffle,false_positive,0.913028718991494,0.686,0,1,closeRaffleAndRefund|enterRaffle
all_scope,rule_suppression,43,DAPP::DAppSCAN-source/contracts/Solidity_Finance-OKLG - Smart Contract/contracts-e167d0d742d21bcc62d7a5b770a1f0ed1cf31eca::BuybackAndBurnOKLG,false_positive,0.6891653616598795,0.686,0,1,buyAndBurn
all_scope,rule_suppression,43,DAPP::DAppSCAN-source/contracts/Solidified-Aztec Lido Bridge/aztec-connect-bridges-d5aca13d4d0a17b21eeddf77f49f4c6613461fb0::LidoBridge,false_negative,0.35385979275133234,0.686,1,1,unwrapETH|wrapETH
all_scope,rule_suppression,43,DAPP::DAppSCAN-source/contracts/Solidified-Aztec Lido Bridge/aztec-connect-bridges-d5aca13d4d0a17b21eeddf77f49f4c6613461fb0::ElementBridge,false_positive,0.8357705229476949,0.686,0,1,finalise
all_scope,rule_suppression,43,DAPP::DAppSCAN-source/contracts/Hacken-Tenderize/tender-core-1fd606141625171fe792045ae9233890262d2d62::Tenderizer,false_positive,0.7033343533244417,0.686,0,1,_initialize|deposit|unstake
all_scope,rule_suppression,43,DAPP::DAppSCAN-source/contracts/Hacken-Tenderize/tender-core-1fd606141625171fe792045ae9233890262d2d62::TokenFaucet,false_positive,0.944633136681257,0.686,0,0,
all_scope,rule_suppression,43,DAPP::DAppSCAN-source/contracts/Hacken-Tenderize/tender-core-1fd606141625171fe792045ae9233890262d2d62::TenderSwap,false_positive,0.6938594452372013,0.686,0,1,addLiquidity|initialize|removeLiquidity|removeLiquidityImbalance|removeLiquidityOneToken
all_scope,rule_suppression,43,DAPP::DAppSCAN-source/contracts/Hacken-Tenderize/tender-core-1fd606141625171fe792045ae9233890262d2d62::Audius,false_positive,0.8551669770782364,0.686,0,1,_initialize|_unstake|deposit|unstake
all_scope,rule_suppression,43,FORGE::vfp_00220::LiquidityPenaltyHook,false_positive,0.8930781596481092,0.686,0,0,
all_scope,rule_suppression,43,DAPP::DAppSCAN-source/contracts/consensys-The_LAO/moloch-4bc443f4dad60279b47978fc6987bb978d3dfc58::MolochPool,false_positive,0.767003639941936,0.686,0,1,_withdraw|activate|sync
all_scope,rule_suppression,43,DAPP::DAppSCAN-source/contracts/consensys-The_LAO/moloch-4bc443f4dad60279b47978fc6987bb978d3dfc58::Submitter,false_positive,0.8133395599687767,0.686,0,0,
all_scope,rule_suppression,43,DAPP::DAppSCAN-source/contracts/consensys-The_LAO/moloch-4bc443f4dad60279b47978fc6987bb978d3dfc58::ClaimsTokenERC20Extension,false_positive,0.8029312391255174,0.686,0,1,withdrawFunds
all_scope,rule_suppression,43,DAPP::DAppSCAN-source/contracts/Trail_of_Bits-Liquity/dev-f0df3efa5a5f05b205752184cfce107c5bd6e06c::StabilityPool,false_positive,0.7024588399704731,0.686,0,1,_requireUserHasTrove
all_scope,rule_suppression,43,DAPP::DAppSCAN-source/contracts/Trail_of_Bits-Liquity/dev-f0df3efa5a5f05b205752184cfce107c5bd6e06c::SortedTroves,false_positive,0.7651929552194413,0.686,0,1,_insert|_remove
all_scope,rule_suppression,43,DAPP::DAppSCAN-source/contracts/Trail_of_Bits-Liquity/dev-f0df3efa5a5f05b205752184cfce107c5bd6e06c::LQTYStaking,false_positive,0.8025190261319332,0.686,0,0,
all_scope,rule_suppression,44,FORGE::vfp_00058::BasePositionManager,false_positive,0.6287285319056595,0.622,0,0,
all_scope,rule_suppression,44,FORGE::vfp_00058::LikwidLendPosition,false_positive,0.9449120668218663,0.622,0,0,
all_scope,rule_suppression,44,FORGE::vfp_00260::Arbitrum_Adapter,false_positive,0.8232218018845112,0.622,0,0,
all_scope,rule_suppression,44,FORGE::vfp_00126::HubPool,false_positive,0.8787441679112757,0.622,0,1,addLiquidity|claimProtocolFeesCaptured|disputeRootBundle|emergencyDeleteProposal|enableL1TokenForLiquidityProvision
all_scope,rule_suppression,44,FORGE::vfp_00126::Arbitrum_Adapter,false_positive,0.8846704686654666,0.622,0,0,
all_scope,rule_suppression,44,FORGE::vfp_00288::DelegationMetaSwapAdapter,false_negative,0.3866335789221571,0.622,1,1,swapTokens
all_scope,rule_suppression,44,DAPP::DAppSCAN-source/contracts/SlowMist-Booster-Protocol_智能安全审计报告/boosterProtocol-946b15629c410d706856584f3aa04001d6a55bd2::TenBankHall,false_positive,0.6338843998751031,0.622,0,1,addBox|addStrategy|deposit|depositLPToken|emergencyWithdraw
all_scope,rule_suppression,44,DAPP::DAppSCAN-source/contracts/SlowMist-Booster-Protocol_智能安全审计报告/boosterProtocol-946b15629c410d706856584f3aa04001d6a55bd2::BOOPools,false_positive,0.787511231285379,0.622,0,1,add|deposit|emergencyWithdraw|withdraw
all_scope,rule_suppression,44,DAPP::DAppSCAN-source/contracts/SlowMist-Booster-Protocol_智能安全审计报告/boosterProtocol-946b15629c410d706856584f3aa04001d6a55bd2::ActionPools,false_positive,0.7885956597425913,0.622,0,1,getBlocksReward
all_scope,rule_suppression,44,DAPP::DAppSCAN-source/contracts/SlowMist-Booster-Protocol_智能安全审计报告/boosterProtocol-946b15629c410d706856584f3aa04001d6a55bd2::SafeBoxFilDa,false_positive,0.6576893398595618,0.622,0,1,_borrow|ctokenBorrow|ctokenDeposit|ctokenRepayBorrow|ctokenWithdraw
all_scope,rule_suppression,44,DAPP::DAppSCAN-source/contracts/SlowMist-Booster-Protocol_智能安全审计报告/boosterProtocol-946b15629c410d706856584f3aa04001d6a55bd2::SafeBoxFilDaETH,false_positive,0.6576893398595618,0.622,0,1,_borrow|ctokenBorrow|ctokenWithdraw|emergencyRepay|getBorrowId
all_scope,rule_suppression,44,DAPP::DAppSCAN-source/contracts/SlowMist-Booster-Protocol_智能安全审计报告/boosterProtocol-946b15629c410d706856584f3aa04001d6a55bd2::StrategyUtils,false_negative,0.374234135437729,0.622,1,1,checkDepositLimit|checkLiquidationLimit
all_scope,rule_suppression,44,DAPP::DAppSCAN-source/contracts/Hacken-Powerbomb-V1/powerbomb-lite-0f86ff1eecdd723be733a9b33ff4ffa3bbdadcee::PowerBombR,false_positive,0.7061433028729505,0.622,0,1,_deposit|withdraw
all_scope,rule_suppression,44,DAPP::DAppSCAN-source/contracts/Hacken-Powerbomb-V1/powerbomb-lite-0f86ff1eecdd723be733a9b33ff4ffa3bbdadcee::PowerBomb,false_positive,0.6863671756573642,0.622,0,1,_deposit|withdraw
all_scope,rule_suppression,44,DAPP::DAppSCAN-source/contracts/Hacken-Powerbomb-V1/powerbomb-lite-0f86ff1eecdd723be733a9b33ff4ffa3bbdadcee::PowerBombFtmCurveGeist,false_positive,0.6458981195856823,0.622,0,1,_deposit|withdraw
